event_nr,strip,charge,ctime,Subdetector,TDC,time,sector,section,layer,plane
70,41.0,0.0,0.0,1.0,0.0,18.416200637817383,7.0,1.0,15.0,1.0
70,42.0,0.0,0.0,1.0,0.0,18.416200637817383,7.0,1.0,15.0,1.0
71,19.0,3409.0,0.0,2.0,63.0,61.902591705322266,2.0,1.0,1.0,1.0
71,25.0,3533.0,0.0,2.0,65.0,63.86775207519531,2.0,1.0,1.0,2.0
71,20.0,3299.0,0.0,2.0,63.0,61.902591705322266,2.0,1.0,2.0,1.0
71,21.0,3611.0,0.0,2.0,69.0,67.7980728149414,2.0,1.0,2.0,1.0
71,27.0,3374.0,0.0,2.0,64.0,62.885169982910156,2.0,1.0,2.0,2.0
71,21.0,3447.0,0.0,2.0,64.0,62.885169982910156,2.0,1.0,3.0,1.0
71,28.0,3494.0,0.0,2.0,68.0,66.81549835205078,2.0,1.0,3.0,2.0
71,23.0,3438.0,0.0,2.0,64.0,62.885169982910156,2.0,1.0,4.0,1.0
71,29.0,3444.0,0.0,2.0,66.0,64.85033416748047,2.0,1.0,4.0,2.0
71,24.0,3505.0,0.0,2.0,69.0,67.7980728149414,2.0,1.0,5.0,1.0
71,30.0,3563.0,0.0,2.0,69.0,67.7980728149414,2.0,1.0,5.0,2.0
71,25.0,3421.0,0.0,2.0,64.0,62.885169982910156,2.0,1.0,6.0,1.0
71,31.0,3429.0,0.0,2.0,65.0,63.86775207519531,2.0,1.0,6.0,2.0
71,26.0,3493.0,0.0,2.0,65.0,63.86775207519531,2.0,1.0,7.0,1.0
71,32.0,3525.0,0.0,2.0,68.0,66.81549835205078,2.0,1.0,7.0,2.0
71,33.0,3468.0,0.0,2.0,65.0,63.86775207519531,2.0,1.0,7.0,2.0
71,27.0,3550.0,0.0,2.0,64.0,62.885169982910156,2.0,1.0,8.0,1.0
71,34.0,3365.0,0.0,2.0,64.0,62.885169982910156,2.0,1.0,8.0,2.0
71,28.0,3515.0,0.0,2.0,66.0,64.85033416748047,2.0,1.0,9.0,1.0
71,35.0,3551.0,0.0,2.0,65.0,63.86775207519531,2.0,1.0,9.0,2.0
71,29.0,3609.0,0.0,2.0,68.0,66.81549835205078,2.0,1.0,10.0,1.0
71,36.0,3577.0,0.0,2.0,65.0,63.86775207519531,2.0,1.0,10.0,2.0
71,37.0,4095.0,0.0,2.0,0.0,0.0,2.0,1.0,10.0,2.0
71,30.0,3230.0,0.0,2.0,63.0,61.902591705322266,2.0,1.0,11.0,1.0
71,37.0,3399.0,0.0,2.0,65.0,63.86775207519531,2.0,1.0,11.0,2.0
71,38.0,3524.0,0.0,2.0,66.0,64.85033416748047,2.0,1.0,11.0,2.0
71,31.0,3320.0,0.0,2.0,62.0,60.92000961303711,2.0,1.0,12.0,1.0
71,33.0,4095.0,0.0,2.0,0.0,0.0,2.0,1.0,12.0,1.0
71,39.0,3503.0,0.0,2.0,66.0,64.85033416748047,2.0,1.0,12.0,2.0
72,33.0,3534.0,0.0,2.0,65.0,63.86775207519531,3.0,2.0,1.0,1.0
72,39.0,3432.0,0.0,2.0,64.0,62.885169982910156,3.0,2.0,1.0,2.0
72,35.0,3530.0,0.0,2.0,63.0,61.902591705322266,3.0,2.0,2.0,1.0
72,40.0,3449.0,0.0,2.0,66.0,64.85033416748047,3.0,2.0,2.0,2.0
72,36.0,3537.0,0.0,2.0,63.0,61.902591705322266,3.0,2.0,3.0,1.0
72,41.0,3501.0,0.0,2.0,64.0,62.885169982910156,3.0,2.0,3.0,2.0
72,37.0,3537.0,0.0,2.0,62.0,60.92000961303711,3.0,2.0,4.0,1.0
72,42.0,3549.0,0.0,2.0,63.0,61.902591705322266,3.0,2.0,4.0,2.0
72,38.0,3401.0,0.0,2.0,62.0,60.92000961303711,3.0,2.0,5.0,1.0
72,44.0,3492.0,0.0,2.0,63.0,61.902591705322266,3.0,2.0,5.0,2.0
72,39.0,3455.0,0.0,2.0,63.0,61.902591705322266,3.0,2.0,6.0,1.0
72,45.0,3574.0,0.0,2.0,66.0,64.85033416748047,3.0,2.0,6.0,2.0
72,41.0,3504.0,0.0,2.0,63.0,61.902591705322266,3.0,2.0,7.0,1.0
72,46.0,3530.0,0.0,2.0,65.0,63.86775207519531,3.0,2.0,7.0,2.0
72,42.0,3388.0,0.0,2.0,63.0,61.902591705322266,3.0,2.0,8.0,1.0
72,47.0,4095.0,0.0,2.0,0.0,0.0,3.0,2.0,8.0,2.0
72,48.0,3543.0,0.0,2.0,66.0,64.85033416748047,3.0,2.0,8.0,2.0
72,43.0,3600.0,0.0,2.0,67.0,65.83291625976562,3.0,2.0,9.0,1.0
72,49.0,3436.0,0.0,2.0,63.0,61.902591705322266,3.0,2.0,9.0,2.0
72,44.0,3463.0,0.0,2.0,63.0,61.902591705322266,3.0,2.0,10.0,1.0
72,50.0,3474.0,0.0,2.0,67.0,65.83291625976562,3.0,2.0,10.0,2.0
72,42.0,4095.0,0.0,2.0,0.0,0.0,3.0,2.0,11.0,1.0
72,45.0,3446.0,0.0,2.0,62.0,60.92000961303711,3.0,2.0,11.0,1.0
72,46.0,3473.0,0.0,2.0,62.0,60.92000961303711,3.0,2.0,11.0,1.0
72,51.0,4095.0,0.0,2.0,0.0,0.0,3.0,2.0,11.0,2.0
72,52.0,3559.0,0.0,2.0,63.0,61.902591705322266,3.0,2.0,11.0,2.0
72,46.0,3444.0,0.0,2.0,65.0,63.86775207519531,3.0,2.0,12.0,1.0
72,53.0,3457.0,0.0,2.0,63.0,61.902591705322266,3.0,2.0,12.0,2.0
72,48.0,3447.0,0.0,2.0,62.0,60.92000961303711,3.0,2.0,13.0,1.0
72,53.0,4095.0,0.0,2.0,0.0,0.0,3.0,2.0,13.0,1.0
72,53.0,3632.0,0.0,2.0,74.0,72.71098327636719,3.0,2.0,13.0,2.0
72,54.0,3516.0,0.0,2.0,64.0,62.885169982910156,3.0,2.0,13.0,2.0
72,49.0,3213.0,0.0,2.0,60.0,58.95484924316406,3.0,2.0,14.0,1.0
72,56.0,3488.0,0.0,2.0,63.0,61.902591705322266,3.0,2.0,14.0,2.0
73,4.0,3613.0,0.0,1.0,29.0,28.494842529296875,2.0,1.0,1.0,1.0
73,9.0,3179.0,0.0,1.0,21.0,20.634197235107422,2.0,1.0,2.0,0.0
73,42.0,3431.0,0.0,1.0,27.0,26.529682159423828,2.0,1.0,2.0,1.0
73,13.0,0.0,0.0,1.0,0.0,27.319971084594727,2.0,1.0,11.0,0.0
73,14.0,0.0,0.0,1.0,0.0,27.319971084594727,2.0,1.0,11.0,0.0
73,15.0,0.0,0.0,1.0,0.0,27.319971084594727,2.0,1.0,11.0,0.0
73,16.0,0.0,0.0,1.0,0.0,27.319971084594727,2.0,1.0,11.0,0.0
73,1.0,0.0,0.0,1.0,0.0,21.501527786254883,2.0,1.0,11.0,1.0
73,15.0,0.0,0.0,1.0,0.0,28.163997650146484,2.0,1.0,12.0,0.0
73,16.0,0.0,0.0,1.0,0.0,28.20684814453125,2.0,1.0,12.0,0.0
73,1.0,0.0,0.0,1.0,0.0,21.613218307495117,2.0,1.0,12.0,1.0
73,15.0,0.0,0.0,1.0,0.0,29.006160736083984,2.0,1.0,13.0,0.0
73,16.0,0.0,0.0,1.0,0.0,29.006160736083984,2.0,1.0,13.0,0.0
73,1.0,0.0,0.0,1.0,0.0,21.72585678100586,2.0,1.0,13.0,1.0
73,16.0,0.0,0.0,1.0,0.0,29.829599380493164,2.0,1.0,14.0,0.0
73,17.0,0.0,0.0,1.0,0.0,29.829599380493164,2.0,1.0,14.0,0.0
73,1.0,0.0,0.0,1.0,0.0,21.840749740600586,2.0,1.0,14.0,1.0
73,17.0,0.0,0.0,1.0,0.0,30.666610717773438,2.0,1.0,15.0,0.0
73,18.0,0.0,0.0,1.0,0.0,30.666610717773438,2.0,1.0,15.0,0.0
73,1.0,0.0,0.0,1.0,0.0,21.957483291625977,2.0,1.0,15.0,1.0
74,47.0,0.0,0.0,1.0,0.0,11.10617733001709,6.0,0.0,7.0,0.0
74,48.0,0.0,0.0,1.0,0.0,11.115657806396484,6.0,0.0,7.0,0.0
74,48.0,0.0,0.0,1.0,0.0,11.146964073181152,6.0,0.0,7.0,1.0
74,29.0,3040.0,0.0,2.0,55.0,54.04194259643555,3.0,1.0,1.0,1.0
74,70.0,3594.0,0.0,2.0,60.0,58.95484924316406,3.0,1.0,1.0,2.0
74,71.0,3394.0,0.0,2.0,57.0,56.00710678100586,3.0,1.0,1.0,2.0
75,11.0,0.0,0.0,1.0,0.0,23.04327392578125,5.0,1.0,6.0,0.0
75,1.0,0.0,0.0,1.0,0.0,20.893598556518555,5.0,1.0,6.0,1.0
75,15.0,0.0,0.0,1.0,0.0,28.968244552612305,5.0,1.0,13.0,0.0
75,1.0,0.0,0.0,1.0,0.0,21.859603881835938,5.0,1.0,13.0,1.0
75,17.0,0.0,0.0,1.0,0.0,30.75244140625,5.0,1.0,15.0,0.0
75,1.0,0.0,0.0,1.0,0.0,22.057281494140625,5.0,1.0,15.0,1.0
76,31.0,3284.0,0.0,2.0,65.0,63.86775207519531,1.0,2.0,1.0,1.0
76,32.0,4095.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0
76,30.0,3536.0,0.0,2.0,66.0,64.85033416748047,1.0,2.0,1.0,2.0
76,32.0,3552.0,0.0,2.0,69.0,67.7980728149414,1.0,2.0,2.0,1.0
76,31.0,3548.0,0.0,2.0,67.0,65.83291625976562,1.0,2.0,2.0,2.0
76,33.0,3487.0,0.0,2.0,65.0,63.86775207519531,1.0,2.0,3.0,1.0
76,32.0,3584.0,0.0,2.0,67.0,65.83291625976562,1.0,2.0,3.0,2.0
76,34.0,3575.0,0.0,2.0,75.0,73.69355773925781,1.0,2.0,4.0,1.0
76,32.0,3631.0,0.0,2.0,82.0,80.57162475585938,1.0,2.0,4.0,2.0
76,33.0,3500.0,0.0,2.0,64.0,62.885169982910156,1.0,2.0,4.0,2.0
76,34.0,4095.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,2.0
76,35.0,3561.0,0.0,2.0,69.0,67.7980728149414,1.0,2.0,5.0,1.0
76,34.0,3573.0,0.0,2.0,66.0,64.85033416748047,1.0,2.0,5.0,2.0
76,36.0,3538.0,0.0,2.0,66.0,64.85033416748047,1.0,2.0,6.0,1.0
76,35.0,3466.0,0.0,2.0,63.0,61.902591705322266,1.0,2.0,6.0,2.0
76,37.0,3561.0,0.0,2.0,67.0,65.83291625976562,1.0,2.0,7.0,1.0
76,36.0,3580.0,0.0,2.0,70.0,68.78065490722656,1.0,2.0,7.0,2.0
76,38.0,3540.0,0.0,2.0,69.0,67.7980728149414,1.0,2.0,8.0,1.0
76,37.0,3440.0,0.0,2.0,67.0,65.83291625976562,1.0,2.0,8.0,2.0
76,39.0,3557.0,0.0,2.0,73.0,71.72840118408203,1.0,2.0,9.0,1.0
76,40.0,4095.0,0.0,2.0,0.0,0.0,1.0,2.0,9.0,1.0
76,38.0,3556.0,0.0,2.0,65.0,63.86775207519531,1.0,2.0,9.0,2.0
76,41.0,3550.0,0.0,2.0,68.0,66.81549835205078,1.0,2.0,10.0,1.0
76,39.0,3546.0,0.0,2.0,65.0,63.86775207519531,1.0,2.0,10.0,2.0
76,42.0,3572.0,0.0,2.0,69.0,67.7980728149414,1.0,2.0,11.0,1.0
76,40.0,3560.0,0.0,2.0,66.0,64.85033416748047,1.0,2.0,11.0,2.0
76,43.0,3562.0,0.0,2.0,68.0,66.81549835205078,1.0,2.0,12.0,1.0
76,40.0,4095.0,0.0,2.0,0.0,0.0,1.0,2.0,12.0,2.0
76,41.0,3523.0,0.0,2.0,64.0,62.885169982910156,1.0,2.0,12.0,2.0
76,44.0,3493.0,0.0,2.0,65.0,63.86775207519531,1.0,2.0,13.0,1.0
76,42.0,3524.0,0.0,2.0,64.0,62.885169982910156,1.0,2.0,13.0,2.0
76,45.0,3306.0,0.0,2.0,63.0,61.902591705322266,1.0,2.0,14.0,1.0
76,43.0,3466.0,0.0,2.0,65.0,63.86775207519531,1.0,2.0,14.0,2.0
76,45.0,4095.0,0.0,2.0,0.0,0.0,1.0,2.0,14.0,2.0
77,52.0,4095.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0
77,53.0,3279.0,0.0,1.0,18.0,17.68645477294922,8.0,0.0,1.0,0.0
77,18.0,3363.0,0.0,1.0,13.0,12.773550033569336,8.0,0.0,1.0,1.0
77,54.0,4095.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0
77,23.0,3295.0,0.0,1.0,11.0,10.808388710021973,8.0,0.0,2.0,1.0
77,42.0,3398.0,0.0,2.0,61.0,59.93742752075195,4.0,1.0,1.0,1.0
77,38.0,3491.0,0.0,2.0,60.0,58.95484924316406,4.0,1.0,1.0,2.0
77,39.0,4095.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,2.0
77,44.0,3455.0,0.0,2.0,60.0,58.95484924316406,4.0,1.0,2.0,1.0
77,40.0,3498.0,0.0,2.0,61.0,59.93742752075195,4.0,1.0,2.0,2.0
77,46.0,3461.0,0.0,2.0,60.0,58.95484924316406,4.0,1.0,3.0,1.0
77,41.0,3576.0,0.0,2.0,59.0,57.972267150878906,4.0,1.0,3.0,2.0
77,42.0,3628.0,0.0,2.0,62.0,60.92000961303711,4.0,1.0,3.0,2.0
77,48.0,3538.0,0.0,2.0,59.0,57.972267150878906,4.0,1.0,4.0,1.0
77,43.0,3466.0,0.0,2.0,61.0,59.93742752075195,4.0,1.0,4.0,2.0
77,50.0,3511.0,0.0,2.0,61.0,59.93742752075195,4.0,1.0,5.0,1.0
77,45.0,3498.0,0.0,2.0,61.0,59.93742752075195,4.0,1.0,5.0,2.0
77,52.0,3393.0,0.0,2.0,58.0,56.98968505859375,4.0,1.0,6.0,1.0
77,46.0,4095.0,0.0,2.0,0.0,0.0,4.0,1.0,6.0,2.0
77,47.0,3481.0,0.0,2.0,60.0,58.95484924316406,4.0,1.0,6.0,2.0
77,54.0,3072.0,0.0,2.0,57.0,56.00710678100586,4.0,1.0,7.0,1.0
77,48.0,2866.0,0.0,2.0,57.0,56.00710678100586,4.0,1.0,7.0,2.0
77,56.0,3471.0,0.0,2.0,60.0,58.95484924316406,4.0,1.0,8.0,1.0
77,46.0,4095.0,0.0,2.0,0.0,0.0,4.0,1.0,8.0,2.0
77,50.0,3410.0,0.0,2.0,58.0,56.98968505859375,4.0,1.0,8.0,2.0
78,33.0,3519.0,0.0,2.0,68.0,66.81549835205078,1.0,1.0,1.0,1.0
78,3.0,3358.0,0.0,2.0,63.0,61.902591705322266,1.0,1.0,1.0,2.0
78,35.0,3531.0,0.0,2.0,69.0,67.7980728149414,1.0,1.0,2.0,1.0
78,3.0,3458.0,0.0,2.0,62.0,60.92000961303711,1.0,1.0,2.0,2.0
78,36.0,3567.0,0.0,2.0,73.0,71.72840118408203,1.0,1.0,3.0,1.0
78,37.0,3615.0,0.0,2.0,71.0,69.76323699951172,1.0,1.0,3.0,1.0
78,3.0,3508.0,0.0,2.0,63.0,61.902591705322266,1.0,1.0,3.0,2.0
78,38.0,3541.0,0.0,2.0,77.0,75.65872192382812,1.0,1.0,4.0,1.0
78,3.0,3312.0,0.0,2.0,64.0,62.885169982910156,1.0,1.0,4.0,2.0
78,40.0,3534.0,0.0,2.0,74.0,72.71098327636719,1.0,1.0,5.0,1.0
78,3.0,3441.0,0.0,2.0,64.0,62.885169982910156,1.0,1.0,5.0,2.0
78,42.0,3465.0,0.0,2.0,69.0,67.7980728149414,1.0,1.0,6.0,1.0
78,3.0,3406.0,0.0,2.0,63.0,61.902591705322266,1.0,1.0,6.0,2.0
78,43.0,3561.0,0.0,2.0,70.0,68.78065490722656,1.0,1.0,7.0,1.0
78,3.0,4095.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,2.0
78,4.0,3584.0,0.0,2.0,64.0,62.885169982910156,1.0,1.0,7.0,2.0
78,45.0,3557.0,0.0,2.0,74.0,72.71098327636719,1.0,1.0,8.0,1.0
78,4.0,3419.0,0.0,2.0,63.0,61.902591705322266,1.0,1.0,8.0,2.0
78,46.0,3614.0,0.0,2.0,70.0,68.78065490722656,1.0,1.0,9.0,1.0
78,47.0,3538.0,0.0,2.0,73.0,71.72840118408203,1.0,1.0,9.0,1.0
78,4.0,3200.0,0.0,2.0,61.0,59.93742752075195,1.0,1.0,9.0,2.0
78,48.0,3404.0,0.0,2.0,69.0,67.7980728149414,1.0,1.0,10.0,1.0
78,4.0,3485.0,0.0,2.0,62.0,60.92000961303711,1.0,1.0,10.0,2.0
78,50.0,3319.0,0.0,2.0,70.0,68.78065490722656,1.0,1.0,11.0,1.0
78,51.0,4095.0,0.0,2.0,0.0,0.0,1.0,1.0,11.0,1.0
78,4.0,3118.0,0.0,2.0,60.0,58.95484924316406,1.0,1.0,11.0,2.0
78,52.0,3567.0,0.0,2.0,75.0,73.69355773925781,1.0,1.0,12.0,1.0
78,4.0,3463.0,0.0,2.0,65.0,63.86775207519531,1.0,1.0,12.0,2.0
79,45.0,4095.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0
79,46.0,3198.0,0.0,1.0,19.0,18.669034957885742,7.0,0.0,1.0,0.0
79,11.0,3339.0,0.0,1.0,13.0,12.773550033569336,7.0,0.0,1.0,1.0
79,47.0,3314.0,0.0,1.0,15.0,14.738712310791016,7.0,0.0,2.0,0.0
79,12.0,3309.0,0.0,1.0,13.0,12.773550033569336,7.0,0.0,2.0,1.0
79,42.0,0.0,0.0,1.0,0.0,12.752630233764648,7.0,0.0,3.0,0.0
79,43.0,0.0,0.0,1.0,0.0,12.752630233764648,7.0,0.0,3.0,0.0
79,25.0,0.0,0.0,1.0,0.0,10.628662109375,7.0,0.0,3.0,1.0
79,26.0,0.0,0.0,1.0,0.0,10.631025314331055,7.0,0.0,3.0,1.0
79,44.0,0.0,0.0,1.0,0.0,13.31889820098877,7.0,0.0,4.0,0.0
79,26.0,0.0,0.0,1.0,0.0,10.600119590759277,7.0,0.0,4.0,1.0
79,45.0,0.0,0.0,1.0,0.0,13.882620811462402,7.0,0.0,5.0,0.0
79,46.0,0.0,0.0,1.0,0.0,13.882620811462402,7.0,0.0,5.0,0.0
79,26.0,0.0,0.0,1.0,0.0,10.570480346679688,7.0,0.0,5.0,1.0
79,47.0,0.0,0.0,1.0,0.0,14.44528579711914,7.0,0.0,6.0,0.0
79,25.0,0.0,0.0,1.0,0.0,10.543801307678223,7.0,0.0,6.0,1.0
79,26.0,0.0,0.0,1.0,0.0,10.543801307678223,7.0,0.0,6.0,1.0
79,48.0,0.0,0.0,1.0,0.0,14.903069496154785,7.0,0.0,7.0,0.0
79,34.0,0.0,0.0,1.0,0.0,10.519416809082031,7.0,0.0,7.0,1.0
79,70.0,3344.0,0.0,2.0,62.0,60.92000961303711,3.0,1.0,1.0,1.0
79,9.0,3439.0,0.0,2.0,55.0,54.04194259643555,3.0,1.0,1.0,2.0
79,73.0,3476.0,0.0,2.0,61.0,59.93742752075195,3.0,1.0,2.0,1.0
79,74.0,3256.0,0.0,2.0,59.0,57.972267150878906,3.0,1.0,2.0,1.0
79,9.0,3365.0,0.0,2.0,54.0,53.059364318847656,3.0,1.0,2.0,2.0
80,21.0,3358.0,0.0,1.0,13.0,12.773550033569336,3.0,1.0,1.0,0.0
80,36.0,3421.0,0.0,1.0,20.0,19.6516170501709,3.0,1.0,1.0,1.0
80,37.0,3635.0,0.0,1.0,42.0,41.268394470214844,3.0,1.0,1.0,1.0
80,22.0,3335.0,0.0,1.0,21.0,20.634197235107422,3.0,1.0,2.0,0.0
80,38.0,3380.0,0.0,1.0,21.0,20.634197235107422,3.0,1.0,2.0,1.0
80,20.0,0.0,0.0,1.0,0.0,10.458181381225586,3.0,1.0,3.0,0.0
80,21.0,0.0,0.0,1.0,0.0,10.458181381225586,3.0,1.0,3.0,0.0
80,33.0,0.0,0.0,1.0,0.0,17.464088439941406,3.0,1.0,3.0,1.0
80,34.0,0.0,0.0,1.0,0.0,17.464088439941406,3.0,1.0,3.0,1.0
80,21.0,0.0,0.0,1.0,0.0,10.914546012878418,3.0,1.0,4.0,0.0
80,22.0,0.0,0.0,1.0,0.0,10.914546012878418,3.0,1.0,4.0,0.0
80,33.0,0.0,0.0,1.0,0.0,17.452381134033203,3.0,1.0,4.0,1.0
80,22.0,0.0,0.0,1.0,0.0,11.379171371459961,3.0,1.0,5.0,0.0
80,23.0,0.0,0.0,1.0,0.0,11.365490913391113,3.0,1.0,5.0,0.0
80,24.0,0.0,0.0,1.0,0.0,11.379171371459961,3.0,1.0,5.0,0.0
80,25.0,0.0,0.0,1.0,0.0,11.379171371459961,3.0,1.0,5.0,0.0
80,33.0,0.0,0.0,1.0,0.0,17.444761276245117,3.0,1.0,5.0,1.0
80,23.0,0.0,0.0,1.0,0.0,11.814386367797852,3.0,1.0,6.0,0.0
80,24.0,0.0,0.0,1.0,0.0,11.814386367797852,3.0,1.0,6.0,0.0
80,25.0,0.0,0.0,1.0,0.0,11.814386367797852,3.0,1.0,6.0,0.0
80,33.0,0.0,0.0,1.0,0.0,17.43974494934082,3.0,1.0,6.0,1.0
80,34.0,0.0,0.0,1.0,0.0,17.439483642578125,3.0,1.0,6.0,1.0
80,25.0,0.0,0.0,1.0,0.0,12.154521942138672,3.0,1.0,7.0,0.0
80,26.0,0.0,0.0,1.0,0.0,12.154521942138672,3.0,1.0,7.0,0.0
80,44.0,0.0,0.0,1.0,0.0,17.436647415161133,3.0,1.0,7.0,1.0
80,27.0,0.0,0.0,1.0,0.0,12.597064018249512,3.0,1.0,8.0,0.0
80,44.0,0.0,0.0,1.0,0.0,17.434852600097656,3.0,1.0,8.0,1.0
80,28.0,0.0,0.0,1.0,0.0,13.043705940246582,3.0,1.0,9.0,0.0
80,42.0,0.0,0.0,1.0,0.0,17.434349060058594,3.0,1.0,9.0,1.0
80,43.0,0.0,0.0,1.0,0.0,17.434349060058594,3.0,1.0,9.0,1.0
80,44.0,0.0,0.0,1.0,0.0,17.434349060058594,3.0,1.0,9.0,1.0
80,45.0,0.0,0.0,1.0,0.0,17.434349060058594,3.0,1.0,9.0,1.0
80,29.0,0.0,0.0,1.0,0.0,13.471956253051758,3.0,1.0,10.0,0.0
80,30.0,0.0,0.0,1.0,0.0,13.471956253051758,3.0,1.0,10.0,0.0
80,43.0,0.0,0.0,1.0,0.0,17.43750762939453,3.0,1.0,10.0,1.0
80,44.0,0.0,0.0,1.0,0.0,17.43750762939453,3.0,1.0,10.0,1.0
80,30.0,0.0,0.0,1.0,0.0,13.9100341796875,3.0,1.0,11.0,0.0
80,31.0,0.0,0.0,1.0,0.0,13.9100341796875,3.0,1.0,11.0,0.0
80,43.0,0.0,0.0,1.0,0.0,17.44614601135254,3.0,1.0,11.0,1.0
80,44.0,0.0,0.0,1.0,0.0,17.44614601135254,3.0,1.0,11.0,1.0
80,45.0,0.0,0.0,1.0,0.0,17.44614601135254,3.0,1.0,11.0,1.0
80,31.0,0.0,0.0,1.0,0.0,14.341784477233887,3.0,1.0,12.0,0.0
80,32.0,0.0,0.0,1.0,0.0,14.341784477233887,3.0,1.0,12.0,0.0
80,43.0,0.0,0.0,1.0,0.0,17.45748519897461,3.0,1.0,12.0,1.0
80,44.0,0.0,0.0,1.0,0.0,17.45748519897461,3.0,1.0,12.0,1.0
80,33.0,0.0,0.0,1.0,0.0,14.774384498596191,3.0,1.0,13.0,0.0
80,43.0,0.0,0.0,1.0,0.0,17.465280532836914,3.0,1.0,13.0,1.0
80,44.0,0.0,0.0,1.0,0.0,17.465280532836914,3.0,1.0,13.0,1.0
80,34.0,0.0,0.0,1.0,0.0,15.188606262207031,3.0,1.0,14.0,0.0
80,42.0,0.0,0.0,1.0,0.0,17.47119903564453,3.0,1.0,14.0,1.0
80,43.0,0.0,0.0,1.0,0.0,17.47119903564453,3.0,1.0,14.0,1.0
80,44.0,0.0,0.0,1.0,0.0,17.47119903564453,3.0,1.0,14.0,1.0
80,45.0,0.0,0.0,1.0,0.0,17.47119903564453,3.0,1.0,14.0,1.0
80,34.0,0.0,0.0,1.0,0.0,15.632087707519531,3.0,1.0,15.0,0.0
80,35.0,0.0,0.0,1.0,0.0,15.619966506958008,3.0,1.0,15.0,0.0
80,36.0,0.0,0.0,1.0,0.0,15.632087707519531,3.0,1.0,15.0,0.0
80,37.0,0.0,0.0,1.0,0.0,15.632087707519531,3.0,1.0,15.0,0.0
80,43.0,0.0,0.0,1.0,0.0,17.473787307739258,3.0,1.0,15.0,1.0
80,44.0,0.0,0.0,1.0,0.0,17.473787307739258,3.0,1.0,15.0,1.0
81,1.0,3021.0,0.0,2.0,59.0,57.972267150878906,1.0,2.0,1.0,1.0
81,50.0,3549.0,0.0,2.0,75.0,73.69355773925781,1.0,2.0,1.0,2.0
81,1.0,3638.0,0.0,2.0,70.0,68.78065490722656,1.0,2.0,2.0,1.0
81,51.0,3406.0,0.0,2.0,72.0,70.74581909179688,1.0,2.0,2.0,2.0
81,1.0,3556.0,0.0,2.0,63.0,61.902591705322266,1.0,2.0,3.0,1.0
81,2.0,3107.0,0.0,2.0,60.0,58.95484924316406,1.0,2.0,3.0,1.0
81,53.0,3537.0,0.0,2.0,72.0,70.74581909179688,1.0,2.0,3.0,2.0
81,1.0,3494.0,0.0,2.0,64.0,62.885169982910156,1.0,2.0,4.0,1.0
81,55.0,3369.0,0.0,2.0,68.0,66.81549835205078,1.0,2.0,4.0,2.0
81,1.0,3555.0,0.0,2.0,63.0,61.902591705322266,1.0,2.0,5.0,1.0
81,2.0,3517.0,0.0,2.0,61.0,59.93742752075195,1.0,2.0,5.0,1.0
81,56.0,3504.0,0.0,2.0,71.0,69.76323699951172,1.0,2.0,5.0,2.0
81,2.0,3429.0,0.0,2.0,63.0,61.902591705322266,1.0,2.0,6.0,1.0
81,58.0,3544.0,0.0,2.0,70.0,68.78065490722656,1.0,2.0,6.0,2.0
81,2.0,3529.0,0.0,2.0,61.0,59.93742752075195,1.0,2.0,7.0,1.0
81,60.0,3369.0,0.0,2.0,70.0,68.78065490722656,1.0,2.0,7.0,2.0
81,2.0,3087.0,0.0,2.0,60.0,58.95484924316406,1.0,2.0,8.0,1.0
81,61.0,3268.0,0.0,2.0,69.0,67.7980728149414,1.0,2.0,8.0,2.0
81,2.0,3266.0,0.0,2.0,60.0,58.95484924316406,1.0,2.0,9.0,1.0
81,63.0,3425.0,0.0,2.0,69.0,67.7980728149414,1.0,2.0,9.0,2.0
81,3.0,3498.0,0.0,2.0,62.0,60.92000961303711,1.0,2.0,10.0,1.0
81,64.0,3404.0,0.0,2.0,68.0,66.81549835205078,1.0,2.0,10.0,2.0
81,3.0,3454.0,0.0,2.0,63.0,61.902591705322266,1.0,2.0,11.0,1.0
81,66.0,3461.0,0.0,2.0,72.0,70.74581909179688,1.0,2.0,11.0,2.0
81,3.0,3460.0,0.0,2.0,62.0,60.92000961303711,1.0,2.0,12.0,1.0
81,68.0,3409.0,0.0,2.0,67.0,65.83291625976562,1.0,2.0,12.0,2.0
81,3.0,3178.0,0.0,2.0,59.0,57.972267150878906,1.0,2.0,13.0,1.0
81,69.0,3318.0,0.0,2.0,68.0,66.81549835205078,1.0,2.0,13.0,2.0
81,3.0,3519.0,0.0,2.0,61.0,59.93742752075195,1.0,2.0,14.0,1.0
81,71.0,3524.0,0.0,2.0,67.0,65.83291625976562,1.0,2.0,14.0,2.0
82,27.0,3566.0,0.0,2.0,75.0,73.69355773925781,4.0,2.0,14.0,1.0
82,16.0,3527.0,0.0,2.0,72.0,70.74581909179688,4.0,2.0,14.0,2.0
83,39.0,3577.0,0.0,2.0,71.0,69.76323699951172,1.0,1.0,1.0,1.0
